-7326,105141,3,11,1,152.0322,1
-21252,161988,3,2,1,15.25506,1
-8.92,130369,3,6,1,277.83791,1
-8157,95824,4,6,0,242.83383,1
-7888,48304,1,9,0,215.24853,1
-10145,174989,4,8,1,417.95873,1
-5771,99507,4,7,1,327.26159,1
-6534,115122,4,1,1,377.83465,1
-6689,121203,4,11,1,325.38077,1
-7377,91983,4,5,0,464.87465,1
-10565,123281,4,6,0,199.99302,1
-10.39,140631,5,4,0,268.12036,1
-7533,152338,1,7,0,196.75383,1
-9782,184.92,3,6,0,199.1571,1
-20053,68922,5,7,0,268.66893,1
-10111,160115,4,1,1,355.44771,1
-12.83,144595,7,2,1,265.69098,1
-14576,63255,1,9,0,61.72689,1
-7156,155468,4,2,1,82.05016,1
-8391,147952,4,5,0,231.96689,1
-7162,143034,4,8,1,288.73098,1
-6493,150673,4,2,1,268.93016,1
-6964,60704,4,7,0,451.63057,1
-7961,85.61,4,2,0,1022.6673,1
-7264,87407,4,5,1,83.69587,1
-13553,158485,4,1,1,105.24689,1
-13271,213427,5,5,1,430.8371,1
-17142,76607,3,10,1,317.30893,1
-9977,221473,5,4,0,555.62404,1
-17561,213025,5,0,1,860.13342,1
-9349,179161,1,0,1,131.36934,1
-7828,118.48,1,4,0,270.39302,1
-11,80462,3,0,1,701.25669,1
-12.27,165316,1,2,1,262.37342,1
-9.34,163711,1,3,1,166.76526,1
-12674,92439,3,9,1,945.78893,1
-14365,0,3,4,0,200.93342,1
-4769,128002,4,9,1,423.91465,1
-14.69,53865,4,2,1,264.4371,1
-11169,81572,4,9,0,320.73098,1
-13.33,122608,3,2,1,319.92118,1
-17.48,92207,5,0,1,217.86077,1
-12152,101958,4,0,1,324.77995,1
-7016,84182,4,2,1,156.9171,1
-7197,160356,4,8,0,102.73914,1
-16429,48398,4,0,1,140.61669,1
-10471,115253,4,9,0,228.88444,1
-9368,106594,3,2,0,239.49016,1
-12.41,87602,5,0,0,248.13669,1
-9608,106572,4,5,0,451.21261,1
-14125,128917,4,0,1,346.85342,1
-16839,83182,5,4,0,448.88771,1
-11316,78608,3,7,1,318.95465,1
-13661,136022,4,9,0,484.51873,1
-7444,148503,4,8,1,317.04771,1
-12669,126509,4,7,1,339.33016,1
-11411,90108,3,2,1,277002,1
-16833,108002,5,2,1,326.42567,1
-10.48,107136,4,2,1,331.91138,1
-17026,60638,1,8,1,301.87057,1
-15656,139.32,4,8,1,305.60608,1
-13708,129046,4,0,1,348.89098,1
-17453,106419,4,1,1,238.91546,1
-10027,85867,4,0,1,290.35057,1
-15953,157489,3,3,1,378.48771,1
-11791,186052,1,10,0,280.2673,1
-12671,98971,7,2,0,386.37669,1
-9926,135314,1,8,1,324.57098,1
-14.89,148025,4,8,1,335.56853,1
-16345,77572,4,5,1,201.63873,1
-13171,134479,4,5,0,327.67955,1
-14858,50556,4,3,1,391.49669,1
-10213,111653,3,0,1,254.53669,1
-17209,159343,4,2,1,394.39628,1
-13125,80082,4,3,1,291.86567,1
-13594,77178,4,5,0,321.77587,1
-17414,96.61,3,10,1,301.34812,1
-14885,183046,5,0,0,253.20444,1
-16344,82985,4,0,0,274.25914,1
-16947,108794,4,6,1,176.92689,1
-22654,145871,3,3,1,316.26404,1
-16.41,137563,5,10,1,196.85832,1
-15715,96198,3,8,1,406.69995,1
-18015,110172,3,2,0,325.53751,1
-12.12,171467,4,5,0,334.81098,1
-15877,115495,1,8,1,412.49914,1
-11572,138893,4,5,1,274.72934,1
-11365,121456,4,2,1,373002,1
-10945,62114,4,5,1,294.13832,1
-16.03,116975,4,5,0,444.00281,1
-17714,221415,4,8,1,246.12526,1
-21641,74542,7,3,1,402.07628,1
-14487,149801,4,2,0,235.59791,1
-15463,127642,4,1,1,249.62567,1
-12505,109302,7,7,0,368.95302,1
-9723,118946,4,3,1,358.63465,1
-12305,109492,4,7,0,368.95302,1
-11234,134414,4,7,0,218.14812,1
-10112,127782,4,1,1,253.67465,1
-8293,128134,4,10,0,407.09179,1
-10264,92.63,1,8,1,348.70812,1
-11331,188233,1,10,1,304.3522,1
-10816,119339,3,10,1,305.94567,1
-9618,120793,4,0,1,321.59302,1
-15077,123128,4,8,1,772.10077,1
-20068,103804,4,0,1,377.0771,1
-19911,160098,5,0,1,347.42812,1
-17065,88485,5,0,0,184.81587,1
-13048,213213,4,8,0,206.49751,1
-17387,124057,4,8,1,272.37832,1
-15409,117354,4,7,1,306.75546,1
-17096,143678,1,0,0,333322,1
-15089,136572,1,0,1,261.45914,1
-22.19,120246,4,9,1,245.39383,1
-20089,118295,4,11,0,229.0673,1
-10231,118729,4,10,0,360.82893,1
-7438,166798,5,9,0,329.63873,1
-8857,156759,5,0,0,414.79791,1
-12799,95052,3,9,0,288.10404,1
-17377,124243,4,0,1,345.93914,1
-16453,149937,1,5,1,271.98649,1
-13112,98695,4,5,0,282.56608,1
-14069,125459,1,9,0,324.10077,1
-12209,62219,4,9,0,296.41098,1
-16734,100013,3,8,1,337.21424,1
-13615,114471,1,9,0,237.19138,1
-15163,72535,4,0,0,264.75057,1
-13505,181581,4,0,0,333.40036,1
-14676,123763,1,7,0,374.80444,1
-16292,144446,7,5,0,651.80689,1
-13961,154832,4,5,0,477.04771,1
-14242,120328,4,3,1,446.45832,1
-13056,151.15,4,5,0,532.74077,1
-9749,118741,4,0,0,358.79138,1
-11151,108904,3,3,1,331.10159,1
-11054,154.27,4,7,0,300.38159,1
-9.49,96975,5,1,1,292.80608,1
-9684,74.58,3,3,0,213.99465,1
-13308,134517,4,10,0,308.50567,1
-10826,144.17,4,10,1,284.76036,1
-16344,133762,4,0,1,361.84771,1
-14.61,38727,4,7,1,390.08608,1
-9829,160208,4,0,1,346.22649,1
-14036,162.32,4,5,1,341.81179,1
-12579,88511,4,10,0,191.86893,1
-20804,196.24,3,5,0,363.83302,1
-11549,153957,1,1,1,209.91955,1
-14878,167522,4,1,1,338.75546,1
-12469,92997,4,10,0,360.95955,1
-14163,114279,4,5,0,364.7473,1
-10789,123276,4,1,1,594.75546,1
-10011,139066,1,9,1,338.75546,1
-8532,133363,4,0,1,305.73669,1
-13.25,91921,3,2,1,383.26812,1
-10925,101129,4,7,1,494.54975,1
-9677,129709,4,10,1,277.41995,1
-14531,220608,3,5,0,277.08036,1
-11639,93057,1,1,1,154.5922,1
-16337,98679,3,0,0,249.67791,1
-10.76,153.29,4,5,0,481.64526,1
-12537,195306,4,0,1,331.80689,1
-16777,155.95,4,5,0,404.45342,1
-9483,74.92,4,5,0,441.65179,1
-11587,72178,4,3,0,440.11057,1
-11912,120628,4,3,1,444.44689,1
-19239,84735,5,1,1,321.74975,1
-18058,93007,4,7,1,513.33179,1
-11279,185426,4,8,1,365.42649,1
-10469,138.35,4,5,1,673.82812,1
-7673,133767,4,0,1,469.52444,1
-8937,217104,3,9,0,481.82812,1
-11651,206651,3,10,1,627.09506,1
-11496,134157,4,5,0,448.07791,1
-15143,132761,4,7,0,225.12281,1
-15582,73234,1,5,1,503.17016,1
-11.95,121542,5,0,0,668.00281,1
-8169,167973,1,2,0,675.16036,1
-9.23,188029,4,6,1,320.46975,1
-9501,85696,1,2,0,579.42159,1
-7643,104587,3,2,0,415.4771,1
-8871,146216,1,0,1,494.23628,1
-10262,173502,5,5,1,373.9424,1
-10584,116455,4,5,1,315.08853,1
-14191,129197,1,5,1,407.01342,1
-9376,87434,3,0,1,583.33995,1
-8163,110399,4,10,0,871.81016,1
-10804,119.09,3,10,0,612.46649,1
-9.22,211391,4,5,1,276.6624,1
-10144,138562,4,5,1,324.91057,1
-5289,89268,4,5,0,412.44689,1
-8.84,128.63,4,5,1,234.00444,1
-6975,139092,5,9,0,505.67791,1
-7411,132934,4,8,1,212.63628,1
-10941,88166,1,8,1,396.90404,1
-10.13,117898,3,7,1,111.98649,1
-9919,73215,3,8,0,478.77179,1
-10824,155612,4,10,0,528.77016,1
-21753,57539,1,2,1,251.29751,1
-17325,65804,1,5,1,416.02567,1
-9073,180225,4,10,0,429.16526,1
-13114,104958,5,10,0,274.1024,1
-21581,136098,3,10,1,185.36444,1
-11261,127907,4,7,1,394.57914,1
-20207,84914,4,10,1,271.59465,1
-15749,138.8,4,9,1,398.52363,1
-16.13,84528,4,11,1,358.45179,1
-16104,173198,3,8,1,321.43628,1
-16367,106483,5,8,0,486.55628,1
-19.95,110436,4,11,1,328.38485,1
-16083,229766,4,9,0,439.90159,1
-14772,114932,4,1,1,309.05424,1
-17488,114346,4,1,1,488.59383,1
-8588,100999,4,7,1,418.58567,1
-10485,92498,5,5,1,500.1922,1
-9405,96996,4,7,1,196.0224,1
-18227,122763,7,5,1,560.66567,1
-11181,146402,4,9,1,578.76853,1
-9135,85738,5,10,1,418.01098,1
-10599,109818,4,5,1,415.65995,1
-10237,116999,4,5,0,432.22159,1
-11.54,151547,4,11,0,351.16363,1
-10411,118816,4,7,1,503.45751,1
-13575,116568,4,5,1,330.50077,1
-16112,157461,4,8,1,464.45669,1
-20114,175726,5,5,1,314.51383,1
-14096,108963,3,10,1,671.97342,1
-14744,223.8,3,7,1,501.65506,1
-14756,66047,1,0,0,396.7473,1
-15.87,141677,4,5,1,523.28444,1
-18631,169.73,4,5,0,440.31955,1
-14138,154221,3,0,0,560.06485,1
-18.89,131504,3,0,0,465.29261,1
-17031,124387,5,1,1,308.76689,1
-19998,116813,3,7,1,320522,1
-14789,210.73,3,10,0,297.74322,1
-16917,149869,4,1,1,568842,1
-14631,125153,4,0,1,460.79955,1
-18005,67519,1,6,1,432.5873,1
-15,158262,4,10,0,469.65506,1
-14159,115745,5,0,1,380.23791,1
-18274,91321,1,2,0,331.65016,1
-17601,40707,4,5,1,433.47546,1
-15807,96595,1,7,0,335.67302,1
-18564,83502,1,5,1,385.61914,1
-17711,73211,7,0,1,231.60118,1
-16939,48615,4,1,1,324.07465,1
-12719,116346,1,8,1,325.95546,1
-14.69,158456,3,5,1,546.58567,1
-14948,85.27,1,1,1,367.25506,1
-17154,42793,4,3,1,336.16934,1
-14715,202151,4,10,0,394.81424,1
-17566,120958,7,2,0,363.98975,1
-13199,110.99,4,5,1,351.11138,1
-13664,153903,5,8,1,448522,1
-16737,91287,3,0,0,282.93179,1
-14862,138519,3,10,0,608.96608,1
-15.32,91987,4,7,1,460.64281,1
-16563,85818,4,11,0,582.26893,1
-13048,130801,4,8,1,414.92853,1
-10957,182007,5,5,1,575.81669,1
-13324,143707,4,8,1,514.48118,1
-13832,115522,1,5,0,451.00363,1
-16265,146309,4,4,0,437.21098,1
-13381,93126,4,8,1,602.74893,1
-12639,166013,4,5,0,438.07302,1
-25.69,68789,3,6,1,74.55302,1
-10576,138031,1,0,1,381.51791,1
-12555,90191,4,5,0,523.20608,1
-10042,185567,4,5,1,345.05098,1
-10984,199155,3,10,0,492.32934,1
-12726,91.89,1,10,0,458.86649,1
-10536,98823,3,10,0,419.29098,1
-14382,108.69,4,5,0,495882,1
-13731,128993,5,2,0,365.68771,1
-17103,94547,3,5,0,462.10567,1
-13.56,66816,4,0,0,460.95628,1
-12848,197,5,5,0,364.59057,1
-12943,55325,4,5,1,608.39138,1
-19929,152465,1,5,0,409.39057,1
-14576,152699,1,5,0,516.30975,1
-12286,85193,4,5,0,539.79383,1
-15.3,99577,5,5,1,474.61832,1
-8924,86402,1,9,0,324.23138,1
-8538,79726,1,8,1,474.51383,1
-10574,180029,3,1,1,343.35302,1
-7572,83979,5,5,1,329.92608,1
-8859,97164,3,1,1,436.97587,1
-6127,97161,4,7,1,324.25751,1
-9153,166786,1,5,0,481.30567,1
-8445,79386,4,7,1,403.22567,1
-11724,72106,5,7,1,405.02812,1
-8397,151011,1,5,0,409.05098,1
-9064,156749,4,2,1,642.76853,1
-15237,163897,1,7,0,178.18077,1
-19.17,86576,3,2,0,199.91465,1
-17326,77678,4,3,0,258.58567,1
-16865,47969,1,3,1,111.77751,1
-19334,85617,1,10,1,150.02077,1
-16726,40309,4,4,0,309.31546,1
-21292,183356,1,3,1,244.76689,1
-18668,60041,5,8,1,327.6273,1
-13903,69392,1,2,0,285.59628,1
-14451,162858,1,7,0,281.57342,1
-17676,115053,5,0,1,285.51791,1
-17332,75027,5,2,0,394.84036,1
-12458,166384,4,2,0,975.22893,1
-17622,52558,4,2,0,529.50159,1
-15022,62545,4,7,0,879.20281,1
-18809,175008,1,5,1,490.39628,1
-17995,74332,4,6,1,485.85098,1
-22701,66779,3,1,1,376.86812,1
-23181,81305,7,2,1,573.33506,1
-22277,90504,5,0,0,331.20608,1
-22377,111762,1,10,0,459.57179,1
-23.38,90214,3,1,1,261.69424,1
-26.09,95477,5,7,1,263.54893,1
-12996,64793,7,11,0,296.75057,1
-16747,150959,4,0,1,315.03628,1
-15212,90794,3,0,0,259.02975,1
-12041,157127,4,2,0,254.77179,1
-12847,147.53,4,5,0,206.18404,1
-13197,61406,1,10,0,1170.23302,1
-15291,140278,4,2,1,327.96689,1
-20.95,128551,4,0,1,340.21832,1
-11.92,88554,4,0,0,634.74893,1
-16946,83775,4,7,1,229.51138,1
-14468,54921,1,11,0,82.20689,1
-12261,95.41,3,1,1,298.60526,1
-14897,95487,4,11,0,310.12526,1
-14161,115142,5,4,1,362.60526,1
-14112,112.65,1,4,1,93.98812,1
-27233,60545,1,10,1,142.68036,1
-16599,113667,1,5,1,414.6673,1
-13253,95885,4,5,0,123.34975,1
-17067,97.93,4,11,0,85.9424,1
-27752,155854,4,11,1,191.05914,1
-20906,71.96,3,10,0,233.50812,1
-25842,108895,3,7,0,352.39138,1
-29928,67644,1,2,1,363.62404,1
-24183,60674,3,10,0,270.65424,1
-16753,197271,4,5,0,329.06404,1
-24161,154848,4,5,0,469.41995,1
-19159,85341,4,1,1,284.86485,1
-23157,96532,3,0,0,298.52689,1
-25048,151932,3,1,1,321.09669,1
-22467,80781,1,3,1,103.28771,1
-18912,74409,3,10,1,253.09995,1
-16534,100075,3,0,1,162.35057,1
-21393,153686,4,2,0,441.5473,1
-16221,136306,4,10,1,334.36689,1
-15657,26107,1,9,1,183.61424,1
-27812,101663,4,7,1,329.63873,1
-22302,86981,3,3,1,177.8673,1
-16693,161.48,1,7,0,214.54322,1
-21002,100771,1,1,1,313.83465,1
-12696,80626,5,8,1,1711.20281,1
-12351,66925,5,5,0,2873.80853,1
-9836,72007,5,2,1,1016.2673,1
-14995,77066,5,8,0,611.68281,1
-9285,62176,5,11,1,1592.31955,1
-21436,94029,5,8,1,514.45506,1
-21668,67214,3,7,1,901642,1
-20657,167.46,3,0,1,117.49832,1
-24135,74142,3,11,0,759.61424,1
-19875,50725,4,0,1,461.13914,1
-19938,212118,5,4,0,84.6624,1
-21294,61003,4,11,1,255.21587,1
-12148,178178,3,11,1,294.29506,1
-17742,82.57,5,3,0,374.64771,1
-18622,133678,5,8,1,434.41587,1
-21443,76855,7,11,1,255.99955,1
-20.64,64.72,5,1,1,178.52036,1
-16241,78184,5,4,1,929802,1
-10339,103056,3,7,0,127.45098,1
-18447,162914,4,8,0,88.78975,1
-21234,73088,5,3,1,324.62322,1
-18472,81452,1,8,0,121.0771,1
-20.18,198579,1,5,0,417.90649,1
-18917,161119,5,10,0,500.84526,1
-15.37,192669,4,3,1,522.97098,1
-23452,162664,3,8,1,599.71873,1
-23272,70077,1,5,1,1258.9971,1
-16613,142057,1,10,0,453.35465,1
-32446,77129,5,2,1,283.21914,1
-31628,43002,4,4,1,294.60853,1
-24871,75037,4,1,1,456.25424,1
-32607,96.46,5,1,0,385.17506,1
-24295,130265,3,8,1,516.20526,1
-21265,64146,1,1,0,1044.4273,1
-22609,51063,4,2,1,233.89995,1
-26743,70248,7,11,0,458.44853,1
-23427,176741,4,4,1,398.0273,1
-23549,171209,3,4,1,435.12118,1
-22047,71169,3,8,0,459.10159,1
-32592,77604,1,8,1,390.26893,1
-30572,94718,3,10,1,388.77995,1
-24285,80189,5,4,1,328.46322,1
-32073,82085,5,9,1,444.60363,1
-31262,229527,3,0,1,407.53587,1
-25497,82324,7,5,1,379.11465,1
-33149,62583,5,2,1,139.07546,1
-14242,126451,1,8,0,477.88363,1
-18413,71.59,5,8,1,393.01179,1
-18151,62122,5,10,0,274.12853,1
-21034,86661,7,11,1,381.98812,1
-20518,72078,5,3,0,192.73098,1
-25311,75587,3,1,1,259.05587,1
-19396,113711,4,10,1,198.00771,1
-21532,73463,4,10,0,194.01098,1
-28483,103.49,4,10,1,398.10567,1
-22401,39871,4,5,0,418.92526,1
-22342,146912,4,8,0,150.67383,1
-21399,140889,3,9,0,320.93995,1
-25149,81126,1,0,1,212.87138,1
-25173,71376,3,2,0,349.72689,1
-18803,101432,4,10,1,376.92036,1
-26807,96046,3,5,0,169.42975,1
-23.6,91536,4,9,1,218.77506,1
-30142,74917,4,9,1,286.22322,1
-25607,41195,4,0,0,414.48444,1
-19811,129.96,4,9,0,258.06322,1
-28104,74788,4,4,0,376.16281,1
-24.62,92191,3,9,0,275.53914,1
-27073,96325,3,9,1,221.59628,1
-27.22,79524,4,7,1,146.72934,1
-19149,94732,3,2,0,253962,1
-21919,44072,4,8,1,126.64118,1
-25317,103325,4,10,1,399.43791,1
-27288,143817,4,6,0,293642,1
-26156,134021,3,4,0,388.38812,1
-27421,148592,4,2,1,280.13669,1
-30817,84167,3,9,0,128.07791,1
-18173,106.85,4,8,0,284.3424,1
-13298,94.65,4,0,0,203.7024,1
-22.15,96782,7,8,1,231.47057,1
-21061,188.42,4,0,1,237.03465,1
-30334,70766,1,4,0,183.19628,1
-22488,129475,4,7,1,215.69261,1
-17638,86131,7,8,1,168202,1
-15029,119561,1,1,1,303.75138,1
-20116,75519,4,1,1,277.99465,1
-19863,209268,5,8,1,126.06649,1
-9794,83.85,4,0,1,243.19955,1
-15817,80153,5,7,1,211.61751,1
-10221,112162,1,0,1,212.08771,1
-27006,121093,4,2,1,245.78567,1
-31086,110511,4,5,0,256.26077,1
-24875,63226,1,11,0,229.01506,1
-17197,86827,4,11,0,280.13669,1
-20738,98875,1,2,1,504.00608,1
-12372,102211,4,3,1,307.04281,1
-10931,140582,3,4,1,221.57016,1
-13734,166158,4,8,1,450.61179,1
-11229,137848,1,1,1,354.32444,1
-12.48,138073,4,9,1,306.36363,1
-9668,102141,4,3,1,289.48853,1
-9234,87905,3,10,1,477.88363,1
-9009,97827,4,8,1,494.05342,1
-10467,110036,4,2,1,196.93669,1
-14479,88044,4,2,1,257.41016,1
-9156,135564,4,4,1,224.36526,1
-9146,65822,5,9,1,365.50485,1
-12604,57791,5,5,1,234.65751,1
-10887,78.94,4,10,1,301.53098,1
-16446,76042,5,5,1,451.86567,1
-11498,93396,5,5,0,296.4371,1
-8761,100358,3,10,1,243.17342,1
-14145,128165,3,1,1,490.52689,1
-12021,139161,7,5,0,537.93914,1
-16967,68355,4,5,0,417.48853,1
-11848,163191,4,2,0,290.06322,1
-15094,108816,4,9,0,351.26812,1
-16119,160.35,1,7,0,283.89832,1
-11177,110793,4,2,1,316.76036,1
-20749,131155,5,9,0,237.42649,1
-18676,127494,4,10,1,328.12363,1
-21734,120.93,4,3,1,362.70975,1
-21767,129964,3,2,1,231.20934,1
-23423,117249,5,2,0,305.81506,1
-26032,123509,5,0,1,285.54404,1
-24301,138438,3,5,0,238.91546,1
-20876,124223,3,2,0,272.06485,1
-19845,115272,1,7,0,220.96934,1
-11111,156625,4,5,1,295.3922,1
-9473,96877,7,10,1,354.97751,1
-10866,118859,4,5,0,272.90077,1
-13041,66613,5,4,0,319.99955,1
-11521,99959,4,2,1,415.42485,1
-15842,142499,4,8,1,287.03302,1
-12227,96493,4,7,0,302.99383,1
-11531,111198,4,1,1,247.17016,1
-13435,125487,4,5,0,260.38812,1
-15924,142106,4,0,1,282.67057,1
-15111,105351,5,9,0,268.43383,1
-12363,132.54,5,0,0,357.85098,1
-25.58,124399,7,6,1,355.3171,1
-11001,89925,4,10,0,549.77261,1
-17753,121162,4,1,1,327.99302,1
-10372,118775,4,4,0,349.09995,1
-16776,162406,4,9,0,330.50077,1
-17719,103842,4,5,1,359.83628,1
-16.63,87587,4,7,0,271.96036,1
-11353,111747,3,9,0,264.72444,1
-12369,101717,4,8,0,338.15465,1
-13871,162437,4,0,0,246.7522,1
-13564,102985,4,10,1,327.44444,1
-15.69,146.83,4,5,0,237.26975,1
-11627,117277,4,0,1,329.53424,1
-17538,97994,4,5,0,239.67302,1
-15.02,65.14,1,1,0,292.51873,1
-11.35,105427,4,2,1,252.99546,1
-11174,143132,4,10,1,316.3424,1
-14708,151.94,7,7,0,291.00363,1
-11291,209903,4,10,0,279.82322,1
-11901,96716,1,0,0,307.19955,1
-11.25,118265,4,10,0,228.67546,1
-8326,111903,4,9,0,315.27138,1
-10329,119986,4,0,1,316.26404,1
-24965,109108,1,0,1,432.79628,1
-8.91,92.01,4,8,1,202.10893,1
-7295,185062,4,1,1,187.45424,1
-12786,93045,4,1,1,457.84771,1
-13292,115692,1,2,1,375.17016,1
-14306,129.76,4,8,1,285.12608,1
-15273,73207,3,3,1,379.19302,1
-8736,103961,4,0,0,259.73506,1
-7044,185897,4,0,1,259.39546,1
-10024,112025,4,7,1,338.41587,1
-16.7,102013,4,2,0,349.43955,1
-17726,232499,3,2,1,164.98893,1
-15446,109171,4,10,1,281.62567,1
-16637,83999,4,10,1,329.92608,1
-15087,113704,3,9,0,264.56771,1
-11029,110445,4,9,1,454.00771,1
-14067,121698,4,11,0,306442,1
-15.47,160049,1,7,0,285.77914,1
-7.82,198069,4,10,0,444.23791,1
-15301,75278,4,0,0,280.11057,1
-13655,104707,4,5,0,370.6771,1
-13365,172172,4,7,0,270.05342,1
-14432,134.08,4,7,0,319.97342,1
-11899,96354,4,1,1,259.02975,1
-12274,155536,4,5,1,420.12689,1
-19.53,82.27,1,7,1,475.53261,1
-16995,122032,4,7,0,442.3571,1
-17431,50829,4,2,1,341.57669,1
-18502,81589,1,2,0,420.38812,1
-15351,197057,3,5,1,369.65832,1
-13651,151706,4,10,0,332.59057,1
-10699,119823,4,8,1,282.61832,1
-13409,117563,4,7,0,322.45506,1
-14862,220698,4,2,0,236.56444,1
-13831,166634,4,0,1,365.66159,1
-16243,149302,4,9,0,309.02812,1
-14353,179815,4,3,1,269322,1
-14029,127779,4,11,0,306.49424,1
-17086,106863,3,3,0,296.33261,1
-15842,132038,4,4,0,364.93016,1
-8459,84219,5,7,1,333.24363,1
-13127,143558,3,0,1,254.17098,1
-8646,147323,3,8,1,314.09587,1
-14.39,68046,4,9,0,282.72281,1
-13353,143266,3,7,0,294.55628,1
-9035,126941,4,7,1,344.24118,1
-9454,134156,4,0,1,361.87383,1
-8516,89241,4,10,0,364.43383,1
-9185,122019,3,5,1,262.19057,1
-13509,76853,4,0,1,363.75465,1
-19297,132549,1,2,1,181.65506,1
-7685,89921,4,5,0,425.66485,1
-6944,93909,3,9,1,425.40363,1
-12105,158884,3,0,0,321.59302,1
-6293,147344,3,5,1,255.32036,1
-27307,109.97,7,2,1,183.64036,1
-16887,95.32,4,4,0,348.55138,1
-17456,192.84,4,7,0,779.49342,1
-14243,109228,4,5,1,529.44934,1
-17684,81395,3,7,0,344.94649,1
-21959,66386,3,2,0,313.57342,1
-10707,102183,4,0,1,302.8371,1
-20001,193672,3,9,0,281.12934,1
-18836,130335,4,9,0,355.3171,1
-18034,217556,4,10,1,211.48689,1
-17768,169434,1,7,1,456.33261,1
-15.19,131451,7,2,0,287.79057,1
-19937,95606,4,10,0,680.69832,1
-21249,79722,3,0,0,684.35546,1
-18.87,99915,7,0,0,145.73669,1
-17282,113296,3,4,0,301.87057,1
-30336,76.92,4,0,0,195.36934,1
-23987,153278,1,0,1,445.12608,1
-24547,138657,3,7,1,428.64281,1
-17687,157817,4,11,1,301.76608,1
-14925,143428,5,7,1,216.68526,1
-21445,77726,3,2,1,346.25261,1
-22515,132158,4,7,1,209.34485,1
-21011,130075,4,7,0,365.11302,1
-14552,178023,4,11,1,310.22975,1
-15944,68027,5,0,0,339.27791,1
-17914,170657,5,7,1,202.1873,1
-29.47,106384,3,0,0,187.24526,1
-16563,156962,4,2,1,483.81342,1
-18173,144446,4,9,0,377.36444,1
-24735,127946,7,4,0,152.60689,1
-10.76,141706,4,7,1,302.13179,1
-19478,89667,4,1,1,456.30649,1
-17727,165523,4,0,1,349.23057,1
-20252,147734,4,2,1,323.60444,1
-25018,113544,4,1,1,142.10567,1
-30472,89431,1,5,1,218.27873,1
-21789,149083,4,4,1,321.09669,1
-19464,93287,1,9,0,330.47465,1
-22642,181818,3,1,1,294.05995,1
-27844,113021,1,2,0,288.49587,1
-25713,96627,3,4,0,377.28608,1
-21498,77635,5,5,1,335.93424,1
-21596,87236,4,4,1,353.41016,1
-21001,219329,7,8,1,296202,1
-24169,92266,3,4,0,699.24526,1
-21209,60006,3,9,1,1094.84363,1
-25537,64812,1,7,1,879.0722,1
-25656,87918,5,2,1,787.9571,1
-13037,119.98,4,11,1,237.24363,1
-16743,119.63,4,3,0,350.14485,1
-17596,64.8,4,1,0,286.71955,1
-13718,76212,4,7,1,279.74485,1
-11915,107009,4,5,0,300.82567,1
-18704,62058,1,1,1,242.31138,1
-18916,53358,3,2,1,236.09424,1
-14997,99999,3,7,1,292.57098,1
-16784,64876,5,3,0,225.41016,1
-18927,35482,4,0,1,282.8273,1
-20168,155967,4,8,1,326.55628,1
-18268,81.03,3,7,0,195.99628,1
-19.3,54637,1,11,1,289.93261,1
-16242,129,5,10,1,283.55873,1
-16282,194149,1,0,1,237.94893,1
-15015,93492,5,1,0,332.9824,1
-14.87,73293,4,9,1,228.85832,1
-16088,117979,4,7,1,243.1473,1
-21682,55001,1,10,1,256.9922,1
-17021,70213,1,3,1,109.87057,1
-18205,67484,1,6,1,292.57098,1
-13105,51923,4,9,0,203.85914,1
-17452,116011,4,0,1,229.14567,1
-26671,131611,5,2,1,266.84036,1
-25038,61559,4,9,0,204.61669,1
-25492,120717,4,3,1,224.02567,1
-23003,92.67,7,7,1,345.59955,1
-23344,59263,1,0,1,289.04444,1
-21199,141907,4,5,1,203.12771,1
-26384,152298,3,5,0,195.13424,1
-23938,73.25,4,2,1,307.98322,1
-16752,160629,4,6,0,224.67873,1
-16959,219506,4,7,1,246.62159,1
-9913,231888,4,9,0,180.58404,1
-8463,87493,3,2,0,279.45751,1
-12139,139085,5,8,1,254.6673,1
-11605,134037,4,1,1,211.9571,1
-11723,130831,4,2,1,425.66485,1
-11.71,57229,1,5,1,254.77179,1
-21804,127566,4,0,1,249.93914,1
-17925,87324,3,0,1,253.3873,1
-18867,96083,4,3,1,261.17179,1
-13395,120875,4,4,0,197.74649,1
-14638,127804,4,7,1,241.57995,1
-17869,163235,1,5,1,276.97587,1
-11239,88905,7,2,1,282.06975,1
-8713,182.03,4,1,1,150.64771,1
-13004,115419,4,10,0,274.36363,1
-10981,132392,4,1,1,429.37424,1
-9588,183551,1,1,1,455.20934,1
-11015,129273,4,2,1,292.57098,1
-10379,88728,3,2,1,558.57587,1
-4453,111767,4,11,0,178.23302,1
-3763,147756,4,9,1,173.58322,1
-10909,126202,4,7,1,256.80934,1
-10444,129673,4,2,0,291.73506,1
-9601,68.75,3,11,1,255.97342,1
-11557,137458,4,2,1,294.71302,1
-11.49,121908,4,7,1,206.57587,1
-10434,153765,1,1,1,152.68526,1
-11902,232418,4,7,1,224.31302,1
-11503,110095,4,7,1,249.93914,1
-13037,232076,4,9,0,180.45342,1
-10655,207239,4,7,1,147.64363,1
-15.66,66319,1,5,1,393.7171,1
-14025,68923,4,10,1,523.65016,1
-23776,116212,1,4,0,218.8273,1
-20945,134576,4,5,1,482.97751,1
-15941,165457,1,7,1,469.89016,1
-11621,140132,4,3,1,199.41832,1
-15523,241014,4,4,0,286.53669,1
-5579,94028,3,7,1,174.34077,1
